BusinessYear,StateCode,IssuerId,IssuerMarketPlaceMarketingName,SourceName,ImportDate,MarketCoverage,DentalOnlyPlan,StandardComponentId,PlanMarketingName,HIOSProductId,NetworkId,ServiceAreaId,FormularyId,IsNewPlan,PlanType,MetalLevel,DesignType,UniquePlanDesign,QHPNonQHPTypeId,IsNoticeRequiredForPregnancy,IsReferralRequiredForSpecialist,SpecialistRequiringReferral,PlanLevelExclusions,IndianPlanVariationEstimatedAdvancedPaymentAmountPerEnrollee,CompositeRatingOffered,ChildOnlyOffering,ChildOnlyPlanId,WellnessProgramOffered,DiseaseManagementProgramsOffered,EHBPercentTotalPremium,EHBPediatricDentalApportionmentQuantity,IsGuaranteedRate,PlanEffectiveDate,PlanExpirationDate,OutOfCountryCoverage,OutOfCountryCoverageDescription,OutOfServiceAreaCoverage,OutOfServiceAreaCoverageDescription,NationalNetwork,URLForEnrollmentPayment,FormularyURL,PlanId,PlanVariantMarketingName,CSRVariationType,IssuerActuarialValue,AVCalculatorOutputNumber,MedicalDrugDeductiblesIntegrated,MedicalDrugMaximumOutofPocketIntegrated,MultipleInNetworkTiers,FirstTierUtilization,SecondTierUtilization,SBCHavingaBabyDeductible,SBCHavingaBabyCopayment,SBCHavingaBabyCoinsurance,SBCHavingaBabyLimit,SBCHavingDiabetesDeductible,SBCHavingDiabetesCopayment,SBCHavingDiabetesCoinsurance,SBCHavingDiabetesLimit,SBCHavingSimplefractureDeductible,SBCHavingSimplefractureCopayment,SBCHavingSimplefractureCoinsurance,SBCHavingSimplefractureLimit,SpecialtyDrugMaximumCoinsurance,InpatientCopaymentMaximumDays,BeginPrimaryCareCostSharingAfterNumberOfVisits,BeginPrimaryCareDeductibleCoinsuranceAfterNumberOfCopays,MEHBInnTier1IndividualMOOP,MEHBInnTier1FamilyPerPersonMOOP,MEHBInnTier1FamilyPerGroupMOOP,MEHBInnTier2IndividualMOOP,MEHBInnTier2FamilyPerPersonMOOP,MEHBInnTier2FamilyPerGroupMOOP,MEHBOutOfNetIndividualMOOP,MEHBOutOfNetFamilyPerPersonMOOP,MEHBOutOfNetFamilyPerGroupMOOP,MEHBCombInnOonIndividualMOOP,MEHBCombInnOonFamilyPerPersonMOOP,MEHBCombInnOonFamilyPerGroupMOOP,DEHBInnTier1IndividualMOOP,DEHBInnTier1FamilyPerPersonMOOP,DEHBInnTier1FamilyPerGroupMOOP,DEHBInnTier2IndividualMOOP,DEHBInnTier2FamilyPerPersonMOOP,DEHBInnTier2FamilyPerGroupMOOP,DEHBOutOfNetIndividualMOOP,DEHBOutOfNetFamilyPerPersonMOOP,DEHBOutOfNetFamilyPerGroupMOOP,DEHBCombInnOonIndividualMOOP,DEHBCombInnOonFamilyPerPersonMOOP,DEHBCombInnOonFamilyPerGroupMOOP,TEHBInnTier1IndividualMOOP,TEHBInnTier1FamilyPerPersonMOOP,TEHBInnTier1FamilyPerGroupMOOP,TEHBInnTier2IndividualMOOP,TEHBInnTier2FamilyPerPersonMOOP,TEHBInnTier2FamilyPerGroupMOOP,TEHBOutOfNetIndividualMOOP,TEHBOutOfNetFamilyPerPersonMOOP,TEHBOutOfNetFamilyPerGroupMOOP,TEHBCombInnOonIndividualMOOP,TEHBCombInnOonFamilyPerPersonMOOP,TEHBCombInnOonFamilyPerGroupMOOP,MEHBDedInnTier1Individual,MEHBDedInnTier1FamilyPerPerson,MEHBDedInnTier1FamilyPerGroup,MEHBDedInnTier1Coinsurance,MEHBDedInnTier2Individual,MEHBDedInnTier2FamilyPerPerson,MEHBDedInnTier2FamilyPerGroup,MEHBDedInnTier2Coinsurance,MEHBDedOutOfNetIndividual,MEHBDedOutOfNetFamilyPerPerson,MEHBDedOutOfNetFamilyPerGroup,MEHBDedCombInnOonIndividual,MEHBDedCombInnOonFamilyPerPerson,MEHBDedCombInnOonFamilyPerGroup,DEHBDedInnTier1Individual,DEHBDedInnTier1FamilyPerPerson,DEHBDedInnTier1FamilyPerGroup,DEHBDedInnTier1Coinsurance,DEHBDedInnTier2Individual,DEHBDedInnTier2FamilyPerPerson,DEHBDedInnTier2FamilyPerGroup,DEHBDedInnTier2Coinsurance,DEHBDedOutOfNetIndividual,DEHBDedOutOfNetFamilyPerPerson,DEHBDedOutOfNetFamilyPerGroup,DEHBDedCombInnOonIndividual,DEHBDedCombInnOonFamilyPerPerson,DEHBDedCombInnOonFamilyPerGroup,TEHBDedInnTier1Individual,TEHBDedInnTier1FamilyPerPerson,TEHBDedInnTier1FamilyPerGroup,TEHBDedInnTier1Coinsurance,TEHBDedInnTier2Individual,TEHBDedInnTier2FamilyPerPerson,TEHBDedInnTier2FamilyPerGroup,TEHBDedInnTier2Coinsurance,TEHBDedOutOfNetIndividual,TEHBDedOutOfNetFamilyPerPerson,TEHBDedOutOfNetFamilyPerGroup,TEHBDedCombInnOonIndividual,TEHBDedCombInnOonFamilyPerPerson,TEHBDedCombInnOonFamilyPerGroup,IsHSAEligible,HSAOrHRAEmployerContribution,HSAOrHRAEmployerContributionAmount,URLForSummaryofBenefitsCoverage,PlanBrochure
2026,AK,38344,Premera Blue Cross Blue Shield of Alaska,HIOS,4/14/2026,Individual,No,38344AK1060004,Premera Blue Cross Preferred Bronze 6350,38344AK106,AKN002,AKS001,AKF003,Existing,PPO,Expanded Bronze,Not Applicable,Yes,On the Exchange,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Diabetes, Heart Disease",0.9988,"","",1/1/2026,12/31/2026,Yes,"Benefits for covered services received from providers located outside the United States, Puerto Rico and the U.S. Virgin Islands are provided at the highest level of benefits available under this plan.",Yes,"If you're outside Alaska and Washington (the service area), covered services received from any provider licensed to provide the service will be paid the out of network benefit level (except emergencies).",No,https://pay.instamed.com/Forms/SSO/ACS_SAML2.aspx?idP=FFM&accountID=PREMERA.BLUE.CROSS@INSTAMED.NET&ssoAlias=PREMERA_AK_FFM&id=PREMERA_AK_BINDER,https://www.premera.com/documents/062279_2026.pdf,38344AK1060004-03,Premera Blue Cross Preferred Bronze 6350,Limited Cost Sharing Plan Variation,64.41%,"",Yes,Yes,No,100%,"","$6,350 ",$10 ,"$1,900 ",$60 ,"$4,100 ",$700 ,$0 ,$20 ,"$2,400 ",$400 ,$0 ,$0 ,"",0,2,0,"","","","","","","","","","","","","","","","","","","","","","","","","$8,700 ",$8700 per person,$17400 per group,"","","",Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$6,350 ",$6350 per person,$12700 per group,30.00%,"","","","","$19,050 ",$19050 per person,per group not applicable,Not Applicable,per person not applicable,per group not applicable,Yes,"","",https://www.premera.com/documents/045644_2026.pdf,https://www.premera.com/documents/031040_2026.pdf
2026,AK,38344,Premera Blue Cross Blue Shield of Alaska,HIOS,4/14/2026,Individual,No,38344AK1070002,Premera Blue Cross Preferred Bronze 5800 HSA,38344AK107,AKN002,AKS001,AKF005,Existing,PPO,Expanded Bronze,Not Applicable,Yes,On the Exchange,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Diabetes, Heart Disease",0.9988,"","",1/1/2026,12/31/2026,Yes,"Benefits for covered services received from providers located outside the United States, Puerto Rico and the U.S. Virgin Islands are provided at the highest level of benefits available under this plan.",Yes,"If you're outside Alaska and Washington (the service area), covered services received from any provider licensed to provide the service will be paid the out of network benefit level (except emergencies).",No,https://pay.instamed.com/Forms/SSO/ACS_SAML2.aspx?idP=FFM&accountID=PREMERA.BLUE.CROSS@INSTAMED.NET&ssoAlias=PREMERA_AK_FFM&id=PREMERA_AK_BINDER,https://www.premera.com/documents/062279_2026.pdf,38344AK1070002-01,Premera Blue Cross Preferred Bronze 5800 HSA,Standard Bronze On Exchange Plan,64.06%,"",Yes,Yes,No,100%,"","$5,800 ",$0 ,"$2,200 ",$60 ,"$5,400 ",$0 ,$0 ,$20 ,"$2,800 ",$0 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","$8,000 ",$8000 per person,$16000 per group,"","","",Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$5,800 ",$5800 per person,$11600 per group,35.00%,"","","","","$17,400 ",$17400 per person,$34800 per group,Not Applicable,per person not applicable,per group not applicable,Yes,"","",https://www.premera.com/documents/045646_2026.pdf,https://www.premera.com/documents/031112_2026.pdf
2026,AK,38344,Premera Blue Cross Blue Shield of Alaska,HIOS,4/14/2026,Individual,No,38344AK1070002,Premera Blue Cross Preferred Bronze 5800 HSA,38344AK107,AKN002,AKS001,AKF005,Existing,PPO,Expanded Bronze,Not Applicable,Yes,On the Exchange,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Diabetes, Heart Disease",0.9988,"","",1/1/2026,12/31/2026,Yes,"Benefits for covered services received from providers located outside the United States, Puerto Rico and the U.S. Virgin Islands are provided at the highest level of benefits available under this plan.",Yes,"If you're outside Alaska and Washington (the service area), covered services received from any provider licensed to provide the service will be paid the out of network benefit level (except emergencies).",No,https://pay.instamed.com/Forms/SSO/ACS_SAML2.aspx?idP=FFM&accountID=PREMERA.BLUE.CROSS@INSTAMED.NET&ssoAlias=PREMERA_AK_FFM&id=PREMERA_AK_BINDER,https://www.premera.com/documents/062279_2026.pdf,38344AK1070002-02,Premera Blue Cross Preferred Bronze 5800 NQ,Zero Cost Sharing Plan Variation,100.00%,"",Yes,Yes,No,100%,"",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","",$0 ,$0 per person,$0 per group,"","","",$0 ,$0 per person,$0 per group,$0 ,$0 per person,$0 per group,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",$0 ,$0 per person,$0 per group,0.00%,"","","","",$0 ,$0 per person,$0 per group,$0 ,$0 per person,$0 per group,Yes,"","",https://www.premera.com/documents/045647_2026.pdf,https://www.premera.com/documents/031040_2026.pdf
2026,AK,38344,Premera Blue Cross Blue Shield of Alaska,HIOS,4/14/2026,Individual,No,38344AK1070002,Premera Blue Cross Preferred Bronze 5800 HSA,38344AK107,AKN002,AKS001,AKF005,Existing,PPO,Expanded Bronze,Not Applicable,Yes,On the Exchange,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Diabetes, Heart Disease",0.9988,"","",1/1/2026,12/31/2026,Yes,"Benefits for covered services received from providers located outside the United States, Puerto Rico and the U.S. Virgin Islands are provided at the highest level of benefits available under this plan.",Yes,"If you're outside Alaska and Washington (the service area), covered services received from any provider licensed to provide the service will be paid the out of network benefit level (except emergencies).",No,https://pay.instamed.com/Forms/SSO/ACS_SAML2.aspx?idP=FFM&accountID=PREMERA.BLUE.CROSS@INSTAMED.NET&ssoAlias=PREMERA_AK_FFM&id=PREMERA_AK_BINDER,https://www.premera.com/documents/062279_2026.pdf,38344AK1070002-03,Premera Blue Cross Preferred Bronze 5800 NQ,Limited Cost Sharing Plan Variation,64.06%,"",Yes,Yes,No,100%,"","$5,800 ",$0 ,"$2,200 ",$60 ,"$5,400 ",$0 ,$0 ,$20 ,"$2,800 ",$0 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","$8,000 ",$8000 per person,$16000 per group,"","","",Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$5,800 ",$5800 per person,$11600 per group,35.00%,"","","","","$17,400 ",$17400 per person,$34800 per group,Not Applicable,per person not applicable,per group not applicable,Yes,"","",https://www.premera.com/documents/045648_2026.pdf,https://www.premera.com/documents/031040_2026.pdf
2026,AK,38344,Premera Blue Cross Blue Shield of Alaska,HIOS,4/14/2026,Individual,No,38344AK1080001,Premera Blue Cross Alaska One Gold,38344AK108,AKN002,AKS001,AKF001,Existing,PPO,Gold,Not Applicable,Yes,On the Exchange,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Diabetes, Heart Disease",0.9992,"","",1/1/2026,12/31/2026,Yes,"Benefits for covered services received from providers located outside the United States, Puerto Rico and the U.S. Virgin Islands are provided at the highest level of benefits available under the plan.",Yes,"If you're outside Alaska and Washington (the service area), covered services received from any provider licensed to provide the service will be paid the out of network benefit level (except emergences).",No,https://pay.instamed.com/Forms/SSO/ACS_SAML2.aspx?idP=FFM&accountID=PREMERA.BLUE.CROSS@INSTAMED.NET&ssoAlias=PREMERA_AK_FFM&id=PREMERA_AK_BINDER,https://www.premera.com/documents/062279_2026.pdf,38344AK1080001-01,Premera Blue Cross Alaska One Gold,Standard Gold On Exchange Plan,79.21%,"",Yes,Yes,No,100%,"","$1,500 ",$10 ,"$3,300 ",$60 ,$200 ,"$1,600 ",$0 ,$20 ,"$1,500 ",$300 ,$300 ,$0 ,"",0,2,0,"","","","","","","","","","","","","","","","","","","","","","","","","$6,300 ",$6300 per person,$12600 per group,"","","",Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$1,500 ",$1500 per person,$3000 per group,30.00%,"","","","","$4,500 ",$4500 per person,per group not applicable,Not Applicable,per person not applicable,per group not applicable,No,"","",https://www.premera.com/documents/055214_2026.pdf,https://www.premera.com/documents/031112_2026.pdf
2026,AK,38344,Premera Blue Cross Blue Shield of Alaska,HIOS,4/14/2026,Individual,No,38344AK1080001,Premera Blue Cross Alaska One Gold,38344AK108,AKN002,AKS001,AKF001,Existing,PPO,Gold,Not Applicable,Yes,On the Exchange,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Diabetes, Heart Disease",0.9992,"","",1/1/2026,12/31/2026,Yes,"Benefits for covered services received from providers located outside the United States, Puerto Rico and the U.S. Virgin Islands are provided at the highest level of benefits available under the plan.",Yes,"If you're outside Alaska and Washington (the service area), covered services received from any provider licensed to provide the service will be paid the out of network benefit level (except emergences).",No,https://pay.instamed.com/Forms/SSO/ACS_SAML2.aspx?idP=FFM&accountID=PREMERA.BLUE.CROSS@INSTAMED.NET&ssoAlias=PREMERA_AK_FFM&id=PREMERA_AK_BINDER,https://www.premera.com/documents/062279_2026.pdf,38344AK1080001-02,Premera Blue Cross Alaska One Gold,Zero Cost Sharing Plan Variation,100.00%,"",Yes,Yes,No,100%,"",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","",$0 ,$0 per person,$0 per group,"","","",$0 ,$0 per person,$0 per group,$0 ,$0 per person,$0 per group,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",$0 ,$0 per person,$0 per group,0.00%,"","","","",$0 ,$0 per person,$0 per group,$0 ,$0 per person,$0 per group,No,"","",https://www.premera.com/documents/055215_2026.pdf,https://www.premera.com/documents/031040_2026.pdf
2026,AK,38344,Premera Blue Cross Blue Shield of Alaska,HIOS,4/14/2026,Individual,No,38344AK1080001,Premera Blue Cross Alaska One Gold,38344AK108,AKN002,AKS001,AKF001,Existing,PPO,Gold,Not Applicable,Yes,On the Exchange,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Diabetes, Heart Disease",0.9992,"","",1/1/2026,12/31/2026,Yes,"Benefits for covered services received from providers located outside the United States, Puerto Rico and the U.S. Virgin Islands are provided at the highest level of benefits available under the plan.",Yes,"If you're outside Alaska and Washington (the service area), covered services received from any provider licensed to provide the service will be paid the out of network benefit level (except emergences).",No,https://pay.instamed.com/Forms/SSO/ACS_SAML2.aspx?idP=FFM&accountID=PREMERA.BLUE.CROSS@INSTAMED.NET&ssoAlias=PREMERA_AK_FFM&id=PREMERA_AK_BINDER,https://www.premera.com/documents/062279_2026.pdf,38344AK1080001-03,Premera Blue Cross Alaska One Gold,Limited Cost Sharing Plan Variation,79.21%,"",Yes,Yes,No,100%,"","$1,500 ",$10 ,"$3,300 ",$60 ,$200 ,"$1,600 ",$0 ,$20 ,"$1,500 ",$300 ,$300 ,$0 ,"",0,2,0,"","","","","","","","","","","","","","","","","","","","","","","","","$6,300 ",$6300 per person,$12600 per group,"","","",Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$1,500 ",$1500 per person,$3000 per group,30.00%,"","","","","$4,500 ",$4500 per person,per group not applicable,Not Applicable,per person not applicable,per group not applicable,No,"","",https://www.premera.com/documents/055216_2026.pdf,https://www.premera.com/documents/031040_2026.pdf
2026,AK,38344,Premera Blue Cross Blue Shield of Alaska,HIOS,4/14/2026,Individual,No,38344AK1100001,Premera Blue Cross Standard Gold,38344AK110,AKN002,AKS001,AKF004,Existing,PPO,Gold,Design 1,No,On the Exchange,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Diabetes, Heart Disease",0.999,"","",1/1/2026,12/31/2026,Yes,"Benefits for covered services received from providers located outside the United States, Puerto Rico and the U.S. Virgin Islands are provided at the highest level of benefits available under the plan.",Yes,"If you're outside Alaska and Washington (the service area), covered services received from any provider licensed to provide the service will be paid the out of network benefit level (except emergences).",No,https://pay.instamed.com/Forms/SSO/ACS_SAML2.aspx?idP=FFM&accountID=PREMERA.BLUE.CROSS@INSTAMED.NET&ssoAlias=PREMERA_AK_FFM&id=PREMERA_AK_BINDER,https://www.premera.com/documents/062279_2026.pdf,38344AK1100001-01,Premera Blue Cross Standard Gold,Standard Gold On Exchange Plan,"",0.7803779227020161,Yes,Yes,No,100%,"","$2,000 ",$10 ,"$2,600 ",$60 ,$200 ,"$1,300 ",$0 ,$20 ,"$2,000 ",$200 ,$90 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","$8,200 ",$8200 per person,$16400 per group,"","","",Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$2,000 ",$2000 per person,$4000 per group,25.00%,"","","","","$6,000 ",$6000 per person,per group not applicable,Not Applicable,per person not applicable,per group not applicable,No,"","",https://www.premera.com/documents/059174_2026.pdf,https://www.premera.com/documents/059782_2026.pdf
2026,AK,38344,Premera Blue Cross Blue Shield of Alaska,HIOS,4/14/2026,Individual,No,38344AK1100001,Premera Blue Cross Standard Gold,38344AK110,AKN002,AKS001,AKF004,Existing,PPO,Gold,Design 1,No,On the Exchange,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Diabetes, Heart Disease",0.999,"","",1/1/2026,12/31/2026,Yes,"Benefits for covered services received from providers located outside the United States, Puerto Rico and the U.S. Virgin Islands are provided at the highest level of benefits available under the plan.",Yes,"If you're outside Alaska and Washington (the service area), covered services received from any provider licensed to provide the service will be paid the out of network benefit level (except emergences).",No,https://pay.instamed.com/Forms/SSO/ACS_SAML2.aspx?idP=FFM&accountID=PREMERA.BLUE.CROSS@INSTAMED.NET&ssoAlias=PREMERA_AK_FFM&id=PREMERA_AK_BINDER,https://www.premera.com/documents/062279_2026.pdf,38344AK1100001-02,Premera Blue Cross Standard Gold,Zero Cost Sharing Plan Variation,"",1,Yes,Yes,No,100%,"",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","",$0 ,$0 per person,$0 per group,"","","",$0 ,$0 per person,$0 per group,$0 ,$0 per person,$0 per group,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",$0 ,$0 per person,$0 per group,0.00%,"","","","",$0 ,$0 per person,$0 per group,$0 ,$0 per person,$0 per group,No,"","",https://www.premera.com/documents/059175_2026.pdf,https://www.premera.com/documents/031040_2026.pdf
2026,AK,38344,Premera Blue Cross Blue Shield of Alaska,HIOS,4/14/2026,Individual,No,38344AK1100001,Premera Blue Cross Standard Gold,38344AK110,AKN002,AKS001,AKF004,Existing,PPO,Gold,Design 1,No,On the Exchange,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Diabetes, Heart Disease",0.999,"","",1/1/2026,12/31/2026,Yes,"Benefits for covered services received from providers located outside the United States, Puerto Rico and the U.S. Virgin Islands are provided at the highest level of benefits available under the plan.",Yes,"If you're outside Alaska and Washington (the service area), covered services received from any provider licensed to provide the service will be paid the out of network benefit level (except emergences).",No,https://pay.instamed.com/Forms/SSO/ACS_SAML2.aspx?idP=FFM&accountID=PREMERA.BLUE.CROSS@INSTAMED.NET&ssoAlias=PREMERA_AK_FFM&id=PREMERA_AK_BINDER,https://www.premera.com/documents/062279_2026.pdf,38344AK1100001-03,Premera Blue Cross Standard Gold,Limited Cost Sharing Plan Variation,"",0.7803779227020161,Yes,Yes,No,100%,"","$2,000 ",$10 ,"$2,600 ",$60 ,$200 ,"$1,300 ",$0 ,$20 ,"$2,000 ",$200 ,$90 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","$8,200 ",$8200 per person,$16400 per group,"","","",Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$2,000 ",$2000 per person,$4000 per group,25.00%,"","","","","$6,000 ",$6000 per person,per group not applicable,Not Applicable,per person not applicable,per group not applicable,No,"","",https://www.premera.com/documents/059176_2026.pdf,https://www.premera.com/documents/031040_2026.pdf
2026,AK,38344,Premera Blue Cross Blue Shield of Alaska,HIOS,4/14/2026,Individual,No,38344AK1100002,Premera Blue Cross Standard Silver,38344AK110,AKN002,AKS001,AKF006,Existing,PPO,Silver,Design 1,No,On the Exchange,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Diabetes, Heart Disease",0.9991,"","",1/1/2026,12/31/2026,Yes,"Benefits for covered services received from providers located outside the United States, Puerto Rico and the U.S. Virgin Islands are provided at the highest level of benefits available under the plan.",Yes,"If you're outside Alaska and Washington (the service area), covered services received from any provider licensed to provide the service will be paid the out of network benefit level (except emergences).",No,https://pay.instamed.com/Forms/SSO/ACS_SAML2.aspx?idP=FFM&accountID=PREMERA.BLUE.CROSS@INSTAMED.NET&ssoAlias=PREMERA_AK_FFM&id=PREMERA_AK_BINDER,https://www.premera.com/documents/062279_2026.pdf,38344AK1100002-01,Premera Blue Cross Standard Silver,Standard Silver On Exchange Plan,"",0.700079495,Yes,Yes,No,100%,"","$6,000 ",$10 ,"$2,600 ",$60 ,$200 ,"$1,600 ",$0 ,$20 ,"$2,300 ",$200 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","$8,900 ",$8900 per person,$17800 per group,"","","",Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$6,000 ",$6000 per person,$12000 per group,40.00%,"","","","","$18,000 ",$18000 per person,per group not applicable,Not Applicable,per person not applicable,per group not applicable,No,"","",https://www.premera.com/documents/059177_2026.pdf,https://www.premera.com/documents/059782_2026.pdf
2026,AK,38344,Premera Blue Cross Blue Shield of Alaska,HIOS,4/14/2026,Individual,No,38344AK1100002,Premera Blue Cross Standard Silver,38344AK110,AKN002,AKS001,AKF006,Existing,PPO,Silver,Design 1,No,On the Exchange,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Diabetes, Heart Disease",0.9991,"","",1/1/2026,12/31/2026,Yes,"Benefits for covered services received from providers located outside the United States, Puerto Rico and the U.S. Virgin Islands are provided at the highest level of benefits available under the plan.",Yes,"If you're outside Alaska and Washington (the service area), covered services received from any provider licensed to provide the service will be paid the out of network benefit level (except emergences).",No,https://pay.instamed.com/Forms/SSO/ACS_SAML2.aspx?idP=FFM&accountID=PREMERA.BLUE.CROSS@INSTAMED.NET&ssoAlias=PREMERA_AK_FFM&id=PREMERA_AK_BINDER,https://www.premera.com/documents/062279_2026.pdf,38344AK1100002-02,Premera Blue Cross Standard Silver,Zero Cost Sharing Plan Variation,"",1,Yes,Yes,No,100%,"",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","",$0 ,$0 per person,$0 per group,"","","",$0 ,$0 per person,$0 per group,$0 ,$0 per person,$0 per group,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",$0 ,$0 per person,$0 per group,0.00%,"","","","",$0 ,$0 per person,$0 per group,$0 ,$0 per person,$0 per group,No,"","",https://www.premera.com/documents/059178_2026.pdf,https://www.premera.com/documents/031040_2026.pdf
2026,AK,38344,Premera Blue Cross Blue Shield of Alaska,HIOS,4/14/2026,Individual,No,38344AK1100002,Premera Blue Cross Standard Silver,38344AK110,AKN002,AKS001,AKF006,Existing,PPO,Silver,Design 1,No,On the Exchange,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Diabetes, Heart Disease",0.9991,"","",1/1/2026,12/31/2026,Yes,"Benefits for covered services received from providers located outside the United States, Puerto Rico and the U.S. Virgin Islands are provided at the highest level of benefits available under the plan.",Yes,"If you're outside Alaska and Washington (the service area), covered services received from any provider licensed to provide the service will be paid the out of network benefit level (except emergences).",No,https://pay.instamed.com/Forms/SSO/ACS_SAML2.aspx?idP=FFM&accountID=PREMERA.BLUE.CROSS@INSTAMED.NET&ssoAlias=PREMERA_AK_FFM&id=PREMERA_AK_BINDER,https://www.premera.com/documents/062279_2026.pdf,38344AK1100002-03,Premera Blue Cross Standard Silver,Limited Cost Sharing Plan Variation,"",0.700079495,Yes,Yes,No,100%,"","$6,000 ",$10 ,"$2,600 ",$60 ,$200 ,"$1,600 ",$0 ,$20 ,"$2,300 ",$200 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","$8,900 ",$8900 per person,$17800 per group,"","","",Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$6,000 ",$6000 per person,$12000 per group,40.00%,"","","","","$18,000 ",$18000 per person,per group not applicable,Not Applicable,per person not applicable,per group not applicable,No,"","",https://www.premera.com/documents/059179_2026.pdf,https://www.premera.com/documents/031040_2026.pdf
